,input,acp,output
244,"The patient's assigned MID and a secret key (the initial password) are personally provided to the user, with which the user can reset his or her password.",1,{decision: allow; subject: none; action: provide; resource: mid; purpose: user can reset his or her password; condition: none | decision: allow; subject: none; action: provide; resource: secret key; purpose: user can reset his or her password; condition: none}
245,"The patient, UAP, or personal representative enters a glucose level outside the range 0-250.",1,{decision: allow; subject: patient; action: enter; resource: glucose level; purpose: none; condition: none | decision: allow; subject: uap; action: enter; resource: glucose level; purpose: none; condition: none | decision: allow; subject: personal representative; action: enter; resource: glucose level; purpose: none; condition: none}
246,The system shall append 20 more activities to the end of the currently listed activities on the same page.,1,{decision: allow; subject: system; action: append; resource: activity; condition: none; purpose: none}
247,An LHCP or UAP can add and delete patients from his or her monitoring list.,1,{decision: allow; subject: lhcp; action: add; resource: patient; purpose: none; condition: none | decision: allow; subject: lhcp; action: delete; resource: patient; purpose: none; condition: none | decision: allow; subject: uap; action: add; resource: patient; purpose: none; condition: none | decision: allow; subject: uap; action: delete; resource: patient; purpose: none; condition: none}
248,"The patient chooses 'My Diagnoses"" and is presented with a listing of all their own diagnoses, sorted by diagnosis date (more recent first).",1,{decision: allow; subject: patient; action: choose; resource: my diagnoses; purpose: none; condition: none}
249,"The patient, UAP, or personal representative enters a systolic blood pressure outside the range 40-240 or a diastolic blood pressure outside the range 40-150.",1,{decision: allow; subject: patient; action: enter; resource: systolic blood pressure; purpose: none; condition: none | decision: allow; subject: patient; action: enter; resource: diastolic blood pressure; purpose: none; condition: none | decision: allow; subject: uap; action: enter; resource: systolic blood pressure; purpose: none; condition: none | decision: allow; subject: uap; action: enter; resource: diastolic blood pressure; purpose: none; condition: none | decision: allow; subject: personal representative; action: enter; resource: systolic blood pressure; purpose: none; condition: none | decision: allow; subject: personal representative; action: enter; resource: diastolic blood pressure; purpose: none; condition: none}
250,The user chooses to open his or her message inbox or outbox.,1,{decision: allow; subject: user; action: open; resource: message inbox; purpose: none; condition: none | decision: allow; subject: user; action: open; resource: message outbox; purpose: none; condition: none}
251,The HCP selects a patient to deactivate.,1,{decision: allow; subject: hcp; action: select; resource: patient; purpose: deactivate; condition: none}
252,"The user can choose a malaria diagnosis  and type in the desired zip code  and a week (which may be selected by start and end date, start date only, calendar control, dropdown, or any other suitable means) within the last year .",1,{decision: allow; subject: user; action: choose; resource: malaria diagnosis; purpose: none; condition: none | decision: allow; subject: user; action: type; resource: zip code; purpose: none; condition: none | decision: allow; subject: user; action: type; resource: week; purpose: none; condition: none}
253,The LHCP is able to view the comprehensive patient report  from a list of his or her requests.,1,{decision: allow; subject: lhcp; action: view; resource: patient report; purpose: none; condition: none}
254,"The HCP selects a different Lab Technician from the list of available Lab Technicians (displayed with Lab Technician specialty and the number of pending lab procedures in his or her priority queue, grouped by priority).",1,{decision: allow; subject: hcp; action: select; resource: lab technician; purpose: none; condition: none}
255,The patient or personal health representative clicks an appointment to view more details.,1,{decision: allow; subject: patient; action: click; resource: appointment; purpose: view more details; condition: none | decision: allow; subject: personal health representative; action: click; resource: appointment; purpose: view more details; condition: none}
256,"A user (a patient, patient representative, or LHCP) views the number of unread messages from his or her message inbox.",1,{decision: allow; subject: patient; action: view; resource: message; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: message; purpose: none; condition: none | decision: allow; subject: patient representative; action: view; resource: message; purpose: none; condition: none}
257,An HCP may upload a photo of the patient as part of the patient's demographic records.,1,{decision: allow; subject: hcp; action: upload; resource: photo; purpose: none; condition: none}
258,LHCPs and patients or representatives may reply to messages .,1,{decision: allow; subject: lhcp; action: reply; resource: message; purpose: none; condition: none | decision: allow; subject: patient; action: reply; resource: message; purpose: none; condition: none | decision: allow; subject: representative; action: reply; resource: message; purpose: none; condition: none}
259,"Then, this person's electronic records are accessible via the iTrust Medical Records system.",1,{decision: allow; subject: none; action: access; resource: electronic record; condition: none; purpose: none}
260,"The patients are created, the tables are populated, and the MIDS and temporary passwords are displayed to the HCP in a table.",1,{decision: allow; subject: none; action: create; resource: patient; purpose: none; condition: none | decision: allow; subject: none; action: populate; resource: table; purpose: none; condition: none | decision: allow; subject: none; action: display; resource: mid; purpose: none; condition: none | decision: allow; subject: none; action: display; resource: password; purpose: none; condition: none}
261,The HCP types an invalid date and is prompted to try again.,1,{decision: allow; subject: hcp; action: type; resource: invalid date; condition: none; purpose: none | decision: allow; subject: hcp; action: try; resource: again; condition: none; purpose: none}
262,The patient can choose to click this link.,1,{decision: allow; subject: patient; action: click; resource: link; condition: none; purpose: none}
263,"A secret key is personally provided to the user, with which the user can reset his or her password.",1,{decision: allow; subject: none; action: provide; resource: secret key; purpose: user can reset his or her password; condition: none}
264,The patient and receiving HCP receive a message (UC30) indicating that the referral was canceled.,1,{decision: allow; subject: patient; action: receive; resource: message; purpose: indicating that the referral was canceled; condition: none | decision: allow; subject: receiving hcp; action: receive; resource: message; purpose: indicating that the referral was canceled; condition: none}
265,"The LHCP can view of the comprehensive patient report for the specified patient, including the information below.",1,{decision: allow; subject: lhcp; action: view; resource: patient report; purpose: none; condition: none}
266,"A user (a patient or personal health representative) views basic information about his or her designated LHCPs, including the name, phone number, and contact email information .",1,{decision: allow; subject: patient; action: view; resource: basic information; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: name of lhcp; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: phone number of lhcp; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: contact email; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: basic information; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: name of lhcp; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: phone number of lhcp; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: contact email; purpose: none; condition: none}
267,The LHCP chooses to view all patients with which he or she has ever had an office visit with.,1,{decision: allow; subject: lhcp; action: view; resource: patient; purpose: none; condition: none}
268,"The user can choose a influenza diagnosis  and type in the desired zip code  and a week (which may be selected by start and end date, start date only, calendar control, dropdown, or any other suitable means) within the last year .",1,{decision: allow; subject: user; action: choose; resource: influenza diagnosis; purpose: none; condition: none | decision: allow; subject: user; action: type; resource: zip code; purpose: none; condition: none | decision: allow; subject: user; action: type; resource: week; purpose: none; condition: none}
269,The LHCP is unable to edit or remove any past appointments.,1,{decision: deny; subject: lhcp; action: edit; resource: appointment; purpose: none; condition: none | decision: deny; subject: lhcp; action: remove; resource: appointment; purpose: none; condition: none}
270,The LHCP types an invalid medical identification number and is prompted to try again.,1,{decision: allow; subject: lhcp; action: type; resource: invalid medical identification number; condition: none; purpose: none | decision: allow; subject: lhcp; action: try; resource: again; condition: none; purpose: none}
271,"After a message is sent, the patient or personal representative is directed to his or her message outbox.",1,{decision: allow; subject: none; action: direct; resource: patient; purpose: none; condition: after a message is sent | decision: allow; subject: none; action: direct; resource: personal health representative; purpose: none; condition: after a message is sent}
272,The user is asked to try again.,1,{decision: allow; subject: user; action: try; resource: again; condition: none; purpose: none}
273,"The HCP provides the dosage in milligrams, the start and end date for the prescription, and any special instructions.",1,{decision: allow; subject: hcp; action: provide; resource: dosage; purpose: none; condition: none | decision: allow; subject: hcp; action: provide; resource: start and end date; purpose: none; condition: none | decision: allow; subject: hcp; action: provide; resource: special instruction; purpose: none; condition: none}
274,The patient selects an LHCP from his or her provider list.,1,{decision: allow; subject: patient; action: select; resource: lhcp; purpose: none; condition: none}
275,The HCP has selected a medication prescribed from a pull down list.,1,{decision: allow; subject: hcp; action: select; resource: medication; purpose: none; condition: none}
276,A patient or personal health representative  views his or her iTrust homepage.,1,{decision: allow; subject: patient; action: view; resource: itrust homepage; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: itrust homepage; purpose: none; condition: none}
277,The health care personnel does not confirm the selection and is prompted to try again.,1,{decision: deny; subject: health care personnel; action: confirm; resource: selection; condition: none; purpose: none | decision: allow; subject: health care personnel; action: try; resource: again; condition: none; purpose: none}
278,The LHCP enters and confirms the patient or representative's MID .,1,{decision: allow; subject: lhcp; action: enter; resource: patients mid; purpose: none; condition: none | decision: allow; subject: lhcp; action: enter; resource: representatives mid; purpose: none; condition: none | decision: allow; subject: lhcp; action: confirm; resource: patients mid; purpose: none; condition: none | decision: allow; subject: lhcp; action: confirm; resource: representatives mid; purpose: none; condition: none}
279,"While documenting an office visit, the HCP selects to prescribe a patient a drug by selecting its NDC and name .",1,{decision: allow; subject: hcp; action: prescribe; resource: drug; purpose: none; condition: while documenting an office visit}
280,The HCP has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: hcp; action: authenticate; resource: hcp; condition: none; purpose: none}
281,A LHCP enters an UAP as a user of iTrust Medical Records system according to data format 6.2 (all fields mandatory) .,1,{decision: allow; subject: lhcp; action: enter; resource: uap; purpose: none; condition: none}
282,The LHCP is presented with an option to approve or reject each pending appointment request.,1,{decision: allow; subject: lhcp; action: approve; resource: appointment request; purpose: none; condition: none | decision: allow; subject: lhcp; action: reject; resource: appointment request; purpose: none; condition: none}
283,"The administrator shall be allowed to assign a LHCP to multiple hospitals, and the administrator can choose among only the hospitals provided in the hospital list pull down menu.",1,{decision: allow; subject: administrator; action: assign; resource: lhcp; purpose: none; condition: none | decision: allow; subject: administrator; action: choose; resource: hospital; purpose: none; condition: none}
284,"The LHCP views a list of requests he or she has made for reports, with the status and pertinent information about the requests.",1,{decision: allow; subject: lhcp; action: view; resource: list of requests; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: status; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: information; purpose: none; condition: none}
285,The iTrust user (admin) has been authenticated in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: none; action: authenticate; resource: admin; condition: none; purpose: none}
286,"The LHCP enters the patient MID , selects the type of appointment from a pull-down menu of the existing appointment types, enter the appointment date and start time (only a date or time equal or after the current date or time is allowed) (the user interface shall provide both the option of typing in a specific date in the date format and the option of selecting a date from a calendar for the current month), enter comment (optional) up to 1000 characters such as reason for the appointment .",1,{decision: allow; subject: lhcp; action: enter; resource: patients mid; purpose: none; condition: none | decision: allow; subject: lhcp; action: select; resource: type of appointment; purpose: none; condition: none | decision: allow; subject: lhcp; action: enter; resource: appointment date; purpose: none; condition: none | decision: allow; subject: lhcp; action: enter; resource: start time; purpose: none; condition: none | decision: allow; subject: lhcp; action: enter; resource: comment; purpose: none; condition: none}
287,"The admin must specify a specialty for a new LHCP (general physician, heart surgeon, OB-GYN, pediatrician, surgeon) and for a new LT ( blood, tissue, or general).",1,{decision: allow; subject: admin; action: specify; resource: specialty for a new lhcp; purpose: none; condition: none | decision: allow; subject: admin; action: specify; resource: specialty for a new lt; purpose: none; condition: none}
288,The HCP enters a MID  or name of a patient and confirms their selection .,1,{decision: allow; subject: hcp; action: enter; resource: mid; purpose: none; condition: none | decision: allow; subject: hcp; action: enter; resource: name; purpose: none; condition: none | decision: allow; subject: hcp; action: confirm; resource: selection; purpose: none; condition: none}
289,"A patient wants to renew the patient's expired prescriptions (i.e., prescriptions' end dates are earlier than the current date) and therefore wants to find the LHCPs who earlier wrote the patient's expired prescriptions (it is assumed that the doctors who wrote prescriptions are all LHCPs so no LHCP checks on the prescription-writing doctors are needed).",1,{decision: allow; subject: patient; action: renew; resource: prescription; purpose: none; condition: none | decision: allow; subject: patient; action: find; resource: lhcp; purpose: none; condition: lhcp wrote the patients expired prescriptions}
290,A patient or patient representative wishes to reply to a message.,1,{decision: allow; subject: patient; action: reply; resource: message; purpose: none; condition: none | decision: allow; subject: patient representative; action: reply; resource: message; purpose: none; condition: none}
291,The user can select a prescription from the calendar to read the prescription's details .,1,{decision: allow; subject: user; action: select; resource: prescription; purpose: read the prescriptions details; condition: none}
292,An LHCP chooses to send a message to a patient or representative (no multiple recipients allowed in a single message).,1,{decision: allow; subject: lhcp; action: send; resource: message; purpose: none; condition: none}
293,A patient can request to schedule an appointment with an LHCP .,1,{decision: allow; subject: patient; action: request; resource: schedule; purpose: schedule an appointment with an lhcp; condition: none}
294,"The patient types a last name or partial last name, possibly and possibly providing the specialty.",1,{decision: allow; subject: patient; action: type; resource: last name; purpose: none; condition: none | decision: allow; subject: patient; action: type; resource: partial last name; purpose: none; condition: none | decision: allow; subject: patient; action: type; resource: specialty; purpose: none; condition: none}
295,A UAP can select to report height or weight or pedometer measurements.,1,{decision: allow; subject: uap; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: pedometer measurements; purpose: none; condition: none}
296,The HCP selects a different procedure code.,1,{decision: allow; subject: hcp; action: select; resource: procedure code; purpose: none; condition: none}
297,"A UAP  or patient representative  can input the blood pressure, glucose levels, height, weight, or pedometer readings for a patient.",1,{decision: allow; subject: uap; action: see; resource: blood pressure; purpose: none; condition: none | decision: allow; subject: uap; action: see; resource: height; purpose: none; condition: none | decision: allow; subject: uap; action: see; resource: weight; purpose: none; condition: none | decision: allow; subject: uap; action: see; resource: glucose level; purpose: none; condition: none | decision: allow; subject: uap; action: see; resource: pedometer reading; purpose: none; condition: none | decision: allow; subject: patient representative; action: see; resource: blood pressure; purpose: none; condition: none | decision: allow; subject: patient representative; action: see; resource: height; purpose: none; condition: none | decision: allow; subject: patient representative; action: see; resource: weight; purpose: none; condition: none | decision: allow; subject: patient representative; action: see; resource: glucose level; purpose: none; condition: none | decision: allow; subject: patient representative; action: see; resource: pedometer reading; purpose: none; condition: none}
298,Note that the administrator is not allowed through the system interface to delete an existing entry or modify the reason ID number in an existing entry.,1,{decision: deny; subject: administrator; action: delete; resource: entry; purpose: none; condition: none | decision: deny; subject: administrator; action: modify; resource: reason id number; purpose: none; condition: none}
299,A patient or personal health representative may enter or edit their own demographic information including their security question or answer according to data format 6.1.,1,{decision: allow; subject: patient; action: enter; resource: demographic information; purpose: none; condition: none | decision: allow; subject: patient; action: edit; resource: demographic information; purpose: none; condition: none | decision: allow; subject: personal health representative; action: enter; resource: demographic information; purpose: none; condition: none | decision: allow; subject: personal health representative; action: edit; resource: demographic information; purpose: none; condition: none | decision: allow; subject: patient; action: answer; resource: security question; purpose: none; condition: none | decision: allow; subject: personal health representative; action: answer; resource: security question; purpose: none; condition: none}
300,"When a person logs into iTrust, if he or she is a personal representative, they view their own records or those of the person or people they are representing.",1,{decision: allow; subject: person; action: view; resource: record; purpose: none; condition: person is a personal representative | decision: allow; subject: person; action: view; resource: records of the person or people representing; purpose: none; condition: person is a personal representative}
301,An HCP chooses to document  or edit  an office visit.,1,{decision: allow; subject: hcp; action: document; resource: office visit; purpose: none; condition: none | decision: allow; subject: hcp; action: edit; resource: office visit; purpose: none; condition: none}
302,The administrator records  or deletes  a drug interaction between two prescription drugs.,1,{decision: allow; subject: administrator; action: record; resource: drug interaction; purpose: none; condition: none | decision: allow; subject: administrator; action: delete; resource: drug interaction; purpose: none; condition: none}
303,"The patient, UAP, or personal representative tries to enter more than one weight data point or more than one pedometer data point for the day and is told additional data cannot be entered.",1,{decision: allow; subject: patient; action: enter; resource: weight; condition: none; purpose: none | decision: allow; subject: uap; action: enter; resource: weight; condition: none; purpose: none | decision: allow; subject: personal representative; action: enter; resource: weight; condition: none; purpose: none | decision: allow; subject: patient; action: enter; resource: pedometer data; condition: none; purpose: none | decision: allow; subject: uap; action: enter; resource: pedometer data; condition: none; purpose: none | decision: allow; subject: personal representative; action: enter; resource: pedometer data; condition: none; purpose: none}
304,The HCP does not have the ability to enter or edit or view the patient's security question or password.,1,{decision: deny; subject: hcp; action: enter; resource: security question; purpose: none; condition: none | decision: deny; subject: hcp; action: enter; resource: password; purpose: none; condition: none | decision: deny; subject: hcp; action: edit; resource: security question; purpose: none; condition: none | decision: deny; subject: hcp; action: edit; resource: password; purpose: none; condition: none | decision: deny; subject: hcp; action: view; resource: security question; purpose: none; condition: none | decision: deny; subject: hcp; action: view; resource: password; purpose: none; condition: none}
305,"An HCP chooses to add  or edit  patient specific instructions, document an office visit or modify an already documented office visit.",1,{decision: allow; subject: hcp; action: add; resource: instruction; purpose: none; condition: none | decision: allow; subject: hcp; action: edit; resource: instruction; purpose: none; condition: none | decision: allow; subject: hcp; action: document; resource: office visit; purpose: none; condition: none | decision: allow; subject: hcp; action: modify; resource: office visit; purpose: none; condition: none}
306,"The notification center also displays a list of the patient and patient representee upcoming appointments , the information of his or her designated HCP , and the number of unread messages from his or her message inbox , number of new referrals (UC33), and number of unviewed completed lab procedures (UC26).",1,{decision: allow; subject: notification center; action: display; resource: list of the patient and patient representee upcoming appointments; purpose: none; condition: none | decision: allow; subject: notification center; action: display; resource: hcp; purpose: none; condition: none | decision: allow; subject: notification center; action: display; resource: message; purpose: none; condition: none | decision: allow; subject: notification center; action: display; resource: referral; purpose: none; condition: none | decision: allow; subject: notification center; action: display; resource: lab procedure; purpose: none; condition: none}
307,"The sending HCP then chooses to save the edits, cancel the edits, or re-enter the data .",1,{decision: allow; subject: sending hcp; action: save; resource: edit; purpose: none; condition: none | decision: allow; subject: hcp; action: cancel; resource: edit; purpose: none; condition: none | decision: allow; subject: hcp; action: reenter; resource: data; purpose: none; condition: none}
308,An administrator can manage a standardized list of appointment types .,1,{decision: allow; subject: administrator; action: manage; resource: list of appointment types; purpose: none; condition: none}
309,"The patient selects the relevant physical services he is interested in, and is then presented with the top five hospitals with that experience.",1,{decision: allow; subject: patient; action: select; resource: physical service; purpose: none; condition: none}
310,The patient then chooses the beginning and end date for the period of time they would like to view their access log for .,1,{decision: allow; subject: patient; action: choose; resource: beginning and end date; purpose: none; condition: none}
311,"The user selects an office visit from the calendar to read its details by clicking the ""Read Details"" link beside or below the ICD-9CM code (i.e., diagnose) displayed for the visit, and then the details for the visit shall be displayed in a new page, including date of office visit, note text, diagnoses (i.e., ICD-9CM codes), medical procedures performed (i.e., CPT code) , lab procedures ordered (LOINC code, see Data Format 6.11), medications prescribed (i.e., NDC, see Data Format 6.6), immunizations given (i.e., CPT Code, see UC15, S1), and the name of the doctor who prescribed the medication.",1,{decision: allow; subject: user; action: select; resource: office visit; purpose: read its details; condition: none | decision: allow; subject: user; action: click; resource: read details link; purpose: none; condition: none}
312,"On the LHCP homepage, the LHCP views a notification center with a list of his or her upcoming appointments for the current date , number of physiologic data monitoring reports of his or her patients for the current date , number of weight or pedometer data monitoring reports of his or her patients for the current date , number of unread messages from his or her message inbox , number of new referrals (UC33), number of pending lab procedures (UC26), and number of pending appointment requests (UC22).",1,{decision: allow; subject: lhcp; action: view; resource: notification center; purpose: none; condition: none}
313,"The input data, a timestamp, and the fact that the status was reported by ""patient representative"" and his or her MID are saved.",1,{decision: allow; subject: none; action: save; resource: input data; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: timestamp; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: fact; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: mid; purpose: none; condition: none}
314,The LHCP can select a patient to obtain additional information about a patient .,1,{decision: allow; subject: lhcp; action: select; resource: patient; purpose: obtain additional information about a patient; condition: none}
315,A patient views a list of his or her referrals.,1,{decision: allow; subject: patient; action: view; resource: list of his or her referrals; purpose: none; condition: none}
316,The administrator will maintain  a listing of allowable drugs that an HCP can use.,1,{decision: allow; subject: administrator; action: maintain; resource: listing of allowable drugs; purpose: none; condition: none}
317,The system shall display a default placeholder image for patients who do not have a photograph on file.,1,{decision: allow; subject: system; action: display; resource: placeholder; purpose: none; condition: none}
318,A sending HCP edits a previously sent patient referral .,1,{decision: allow; subject: hcp; action: edit; resource: referral; purpose: none; condition: none}
319,"The system shall enable the administrator to (1) add a new entry for an appointment type, including its type name with up to 30 alpha characters and duration in the unit of minutes , and (2) modify the duration in an existing entry .",1,{decision: allow; subject: administrator; action: add; resource: entry; purpose: none; condition: none | decision: allow; subject: administrator; action: modify; resource: duration; purpose: none; condition: none}
320,A patient or personal health representative  or LHCP  chooses to view prescription reports.,1,{decision: allow; subject: patient; action: view; resource: prescription report; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: prescription report; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: prescription report; purpose: none; condition: none}
321,A fake email is sent to the patient or representative alerting the patient or representative that a new message reply has arrived.,1,{decision: allow; subject: none; action: send; resource: fake email; purpose: none; condition: none}
322,"The patient chooses ""My Expired Prescription Reports"" and is presented with a list of the patient's expired prescriptions , sorted by start date (the later date is ranked earlier closer to the top).",1,{decision: allow; subject: patient; action: choose; resource: my expired prescription reports; purpose: none; condition: none}
323,"In both cases, the LHCP is presented the name of the patient and must confirm the add or delete.",1,{decision: allow; subject: lhcp; action: add; resource: name; purpose: none; condition: none | decision: allow; subject: lhcp; action: delete; resource: name; purpose: none; condition: none}
324,The HCP is notified if any of the fields contain characters that are not in the above list.,1,{decision: allow; subject: none; action: notify; resource: hcp; condition: if any of the fields contain characters that are not in the above list; purpose: none}
325,A patient selects to reports an event related to a prescription drug  or immunization  reaction.,1,{decision: allow; subject: patient; action: report; resource: event related to a prescription drug; purpose: none; condition: none | decision: allow; subject: patient; action: report; resource: event related to a immunization reaction; purpose: none; condition: none}
326,"The input data, a timestamp, and the fact that the status was reported by ""case manager"" and their MID are saved.",1,{decision: allow; subject: none; action: save; resource: input data; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: timestamp; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: fact; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: mid; purpose: none; condition: none}
327,The HCP enters a comment for a lab procedure with status as pending.,1,{decision: allow; subject: hcp; action: enter; resource: comment; purpose: none; condition: none}
328,A patient whose at least one physiologic data type is specified to be under monitoring chooses to report their physiologic data.,1,{decision: allow; subject: patient; action: report; resource: physiologic data; purpose: none; condition: none}
329,An HCP chooses to view received referrals.,1,{decision: allow; subject: hcp; action: view; resource: referral; purpose: none; condition: none}
330,The drug desired to be prescribed is checked for interactions between other drugs currently taken by the patient.,1,{decision: allow; subject: none; action: check; resource: drug; purpose: to be prescribed; condition: none}
331,A UAP can select to report physiologic measurements.,1,{decision: allow; subject: uap; action: report; resource: physiologic measurement; purpose: none; condition: none}
332,The patient chooses the immunization for which to report the adverse event.,1,{decision: allow; subject: patient; action: choose; resource: immunization; purpose: report the adverse event; condition: none}
333,Only the name and email are provided.,1,{decision: allow; subject: none; action: provide; resource: email; condition: none; purpose: none | decision: allow; subject: none; action: provide; resource: name; condition: none; purpose: none}
334,The iTrust user (LHCP or patient) has been authenticated in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: none; action: authenticate; resource: lhcp; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: patient; condition: none; purpose: none}
335,"The data in the database is analyzed according to the influenza epidemic heuristic to determine if an epidemic is occurring in the region defined by the zip code that match the first three numbers in the provided zip code (e.g. if zip code 27695 is provided, all data with zip code 276xx is analyzed, where each x is any digit from 0-9).",1,{decision: allow; subject: none; action: analyze; resource: data; purpose: determine if an epidemic is occurring in the region defined by the zip code that match the first three numbers in the provided zip code; condition: none}
336,"The sending HCP then chooses a priority from 1-3 (1 is most important, 3 is least important) for the referral.",1,{decision: allow; subject: hcp; action: choose; resource: priority; purpose: none; condition: none}
337,The iTrust user has authenticated himself or herself in the iTrust Medical Records system(UC3).,1,{decision: allow; subject: itrust user; action: authenticate; resource: itrust user; condition: none; purpose: none}
338,"The administrator will store (1) the ICD-9CM code (The International Statistical Classification of Diseases and Related Health Problems (most commonly known by the abbreviation ICD) provides codes to classify diseases and a wide variety of signs, symptoms, abnormal findings, complaints, social circumstances and external causes of injury or disease.",1,{decision: allow; subject: administrator; action: store; resource: icd-9cm code; purpose: none; condition: none}
339,The user (patient or personal health representative) can choose to view a list of their own prescriptions or  the prescriptions for whom the user is a person health representative by choosing one patient from a a list of these patients.,1,{decision: allow; subject: patient; action: view; resource: list of their own prescriptions; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: prescriptions for whom the user is a person health representative; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: list of their own prescriptions; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: prescriptions for whom the user is a person health representative; purpose: none; condition: none}
340,The HCP does not confirm the selection and is prompted to try again.,1,{decision: deny; subject: hcp; action: confirm; resource: selection; condition: none; purpose: none | decision: allow; subject: hcp; action: try; resource: again; condition: none; purpose: none}
341,The administrator selects one drug and is presented with a listing of all drug interactions with that drug.,1,{decision: allow; subject: administrator; action: select; resource: drug; purpose: none; condition: none}
342,"The input data, a timestamp, and the fact that the status is ""self-reported"" are saved.",1,{decision: allow; subject: none; action: save; resource: input data; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: timestamp; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: fact; purpose: none; condition: none}
343,"When the LHCP approves or rejects an appointment request, a message is sent to the Patient indicating the requests's status.",1,{decision: allow; subject: none; action: send; resource: message; purpose: none; condition: lhcp approves or rejects an appointment request}
344,"When viewing the calendar, the user selects an appointment from the list to read comment by clicking the 'Read Comments' link beside the row for the appointment, and then the comment for the appointment shall be displayed in a new page .",1,{decision: allow; subject: user; action: select; resource: appointment; purpose: read comment; condition: none | decision: allow; subject: user; action: read; resource: comment; purpose: none; condition: none | decision: allow; subject: user; action: click; resource: read comments link; purpose: none; condition: none | decision: allow; subject: none; action: display; resource: comment; purpose: none; condition: none}
345,The user (LHCP) selects a patient from the list of requested reports.,1,{decision: allow; subject: lhcp; action: select; resource: patient; purpose: none; condition: none}
346,"The LHCP types the subject (up to 100 characters) and the text of a message (up to 1000 characters), and clicks the send button.",1,{decision: allow; subject: lhcp; action: type; resource: subject; purpose: none; condition: none | decision: allow; subject: lhcp; action: type; resource: text; purpose: none; condition: none | decision: allow; subject: lhcp; action: click; resource: send button; purpose: none; condition: none}
347,The HCP is notified of drug allergy.,1,{decision: allow; subject: hcp; action: notify; resource: hcp; purpose: none; condition: none}
348,"A fake email is sent to the LHCP who prescribed the medication indicating the patient name and MID, drug, and symptoms.",1,{decision: allow; subject: none; action: send; resource: fake email; purpose: indicating the patient name and MID drug and symptoms; condition: lhcp prescribed the medication}
349,The administrator types an invalid name and is prompted to try again.,1,{decision: allow; subject: administrator; action: type; resource: invalid name; condition: none; purpose: none | decision: allow; subject: administrator; action: try; resource: again; condition: none; purpose: none}
350,A fake email is sent to the LHCP alerting the LHCP that a new message reply has arrived.,1,{decision: allow; subject: none; action: send; resource: fake email; purpose: alerting the LHCP that a new message reply has arrived; condition: none}
351,The Patient requests the closest hospitals so that only nearby hospitals are presented.,1,{decision: allow; subject: patient; action: request; resource: hospital; purpose: none; condition: none}
352,"The patient selects the type of appointment from a pull-down menu of the existing appointment types, enter the appointment date and start time (only a date or time equal or after the current date or time is allowed).",1,{decision: allow; subject: patient; action: select; resource: type of appointment; purpose: none; condition: none | decision: allow; subject: patient; action: enter; resource: appointment date; purpose: none; condition: none | decision: allow; subject: patient; action: enter; resource: start time; purpose: none; condition: none}
353,An LHCP or patient or representative can sort his or her message inbox and message outbox .,1,{decision: allow; subject: lhcp; action: sort; resource: message inbox; purpose: none; condition: none | decision: allow; subject: patient; action: sort; resource: message inbox; purpose: none; condition: none | decision: allow; subject: representative; action: sort; resource: message inbox; purpose: none; condition: none | decision: allow; subject: lhcp; action: sort; resource: message outbox; purpose: none; condition: none | decision: allow; subject: patient; action: sort; resource: message outbox; purpose: none; condition: none | decision: allow; subject: representative; action: sort; resource: message outbox; purpose: none; condition: none}
354,"The LHCP chooses to view a report of all patients of a single or either gender, in a specified age range , with none, one, or more diagnoses.",1,{decision: allow; subject: lhcp; action: view; resource: report; purpose: none; condition: none}
